id,data_inversa,dia_semana,horário,uf,br,km,município,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
121813,29/03/18,quinta-feira,12:50:00,PB,101,"4,2",MATARACA,Defeito na Via,Colisão com objeto estático,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1,0,0,0,1,0,0,1,"-6,54319564","-35,11642456",SR-PB,DEL14/1,UOP03/PB
122064,30/03/18,sexta-feira,09:30:00,PB,101,"63,2",SANTA RITA,Pista Escorregadia,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,3,0,1,0,2,0,1,1,"-7,0341127","-35,05325317",SR-PB,DEL14/1,UOP03/PB
122155,30/03/18,sexta-feira,18:10:00,PB,101,83,BAYEUX,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,1,1,1,2,"-7,1304217","-34,9354026",SR-PB,DEL14/1,UOP00/PB
122177,30/03/18,sexta-feira,19:25:00,PB,230,"503,3",CAJAZEIRAS,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Sim,2,0,0,2,0,0,2,1,"-6,899","-38,547",SR-PB,DEL14/3,UOP03/PB
122214,31/03/18,sábado,02:00:00,PB,230,25,JOÃO PESSOA,Ingestão de Álcool,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Curva,Sim,1,0,0,1,0,0,1,1,"-7,169604","-34,873794",SR-PB,DEL14/1,UOP00/PB
122299,31/03/18,sábado,14:00:00,PB,230,"20,6",JOÃO PESSOA,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,"-7,138711","-34,852612",SR-PB,DEL14/1,UOP00/PB
122331,31/03/18,sábado,01:00:00,PB,230,"496,4",CAJAZEIRAS,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-6,8922","-38,4834",SR-PB,DEL14/3,UOP03/PB
122340,31/03/18,sábado,16:00:00,PB,104,"184,7",ALCANTIL,Ingestão de Álcool,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Chuva,Simples,Não Informado,Não,4,2,0,1,1,0,1,2,"-7,668985","-36,080901",SR-PB,DEL14/2,UOP03/PB
122347,31/03/18,sábado,18:55:00,PB,230,28,JOÃO PESSOA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Interseção de vias,Sim,3,0,1,0,2,0,1,3,"-7,16525717","-34,89408016",SR-PB,DEL14/1,UOP00/PB
122415,01/04/18,domingo,03:15:00,PB,230,"15,3",JOÃO PESSOA,Velocidade Incompatível,Capotamento,Sem Vítimas,Plena Noite,Decrescente,Nublado,Múltipla,Curva,Sim,1,0,0,0,1,0,0,1,"-7,093","-34,8482",SR-PB,DEL14/1,UOP00/PB
122434,01/04/18,domingo,05:10:00,PB,412,"71,2",SERRA BRANCA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Fatais,Amanhecer,Crescente,Céu Claro,Simples,Reta,Não,3,2,0,0,1,0,0,2,"-7,473929","-36,628319",SR-PB,DEL14/2,UOP02/PB
122496,01/04/18,domingo,14:00:00,PB,104,"145,9",QUEIMADAS,Desobediência às normas de trânsito pelo condutor,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,0,1,1,1,2,"-7,423013","-35,895111",SR-PB,DEL14/2,UOP03/PB
122543,01/04/18,domingo,17:25:00,PB,101,"82,7",BAYEUX,Falta de Atenção à Condução,Engavetamento,Sem Vítimas,Anoitecer,Decrescente,Céu Claro,Dupla,Não Informado,Sim,4,0,0,0,3,1,0,4,"-7,1313","-34,9326",SR-PB,DEL14/1,UOP00/PB
122548,01/04/18,domingo,17:40:00,PB,230,"62,5",CRUZ DO ESPÍRITO SANTO,Defeito Mecânico no Veículo,Saída de leito carroçável,Sem Vítimas,Anoitecer,Decrescente,Céu Claro,Dupla,Não Informado,Sim,1,0,0,0,1,0,0,1,"-7,198101","-35,167054",SR-PB,DEL14/1,UOP02/PB
122558,01/04/18,domingo,17:04:00,PB,230,29,JOÃO PESSOA,Ingestão de Álcool,Queda de ocupante de veículo,Sem Vítimas,Anoitecer,Decrescente,Ignorado,Dupla,Retorno Regulamentado,Não,2,0,0,0,0,2,0,1,"-7,150375","-34,91074",SR-PB,DEL14/1,UOP00/PB
122604,01/04/18,domingo,19:40:00,PB,230,"0,5",CABEDELO,Ingestão de Álcool,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,Sim,2,0,1,0,0,1,1,1,"-6,9711","-34,8382",SR-PB,DEL14/1,UOP00/PB
122630,01/04/18,domingo,20:40:00,PB,110,"181,5",MONTEIRO,Animais na Pista,Atropelamento de Animal,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Reta,Sim,1,1,0,0,0,0,0,1,"-7,90163536","-37,12726057",SR-PB,DEL14/2,UOP02/PB
122668,01/04/18,domingo,21:00:00,PB,230,262,JUNCO DO SERIDO,Ingestão de Álcool,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,1,"-6,9906","-36,7163",SR-PB,DEL14/3,UOP01/PB
183341,01/04/18,domingo,15:20:00,PB,101,"90,5",JOÃO PESSOA,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Não Informado,Não,1,0,1,0,0,0,1,1,"-7,18961239","-34,90361273",SR-PB,DEL14/1,UOP01/PB
122677,02/04/18,segunda-feira,06:25:00,PB,230,"28,1",JOÃO PESSOA,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Sim,3,0,2,0,0,1,2,2,"-7,1651247","-34,8940294",SR-PB,DEL14/1,UOP00/PB
122679,02/04/18,segunda-feira,06:30:00,PB,230,"29,7",JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,0,1,2,2,"-7,1622","-34,9031",SR-PB,DEL14/1,UOP00/PB
122682,02/04/18,segunda-feira,06:50:00,PB,230,39,SANTA RITA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,"-7,13753387","-34,96918577",SR-PB,DEL14/1,UOP00/PB
130543,02/04/18,segunda-feira,02:30:00,PB,230,118,INGÁ,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-7,2409","-35,6225",SR-PB,DEL14/1,UOP02/PB
130754,02/04/18,segunda-feira,16:30:00,PB,230,47,SANTA RITA,Ingestão de Álcool,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,"-7,1685","-35,032",SR-PB,DEL14/1,UOP02/PB
133685,02/04/18,segunda-feira,09:20:00,PB,230,"17,4",JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Sim,2,0,1,0,1,0,1,2,"-7,11810781","-34,84401941",SR-PB,DEL14/1,UOP00/PB
122988,03/04/18,terça-feira,14:45:00,PB,230,33,BAYEUX,Velocidade Incompatível,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Não Informado,Sim,5,0,0,0,5,0,0,5,"-7,13103134","-34,9344635",SR-PB,DEL14/1,UOP00/PB
123016,03/04/18,terça-feira,18:20:00,PB,405,1,UIRAÚNA,Animais na Pista,Atropelamento de Animal,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Não Informado,Não,2,1,1,0,0,0,1,1,"-6,461908","-38,378624",SR-PB,DEL14/3,UOP03/PB
123021,03/04/18,terça-feira,16:00:00,PB,101,18,MAMANGUAPE,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Não,2,0,1,0,1,0,1,2,"-6,4708801","-35,11024475",SR-PB,DEL14/1,UOP03/PB
123025,03/04/18,terça-feira,18:20:00,PB,230,"28,3",JOÃO PESSOA,Não guardar distância de segurança,Engavetamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,5,0,3,0,2,0,3,4,"-7,1651","-34,8941",SR-PB,DEL14/1,UOP00/PB
123036,03/04/18,terça-feira,18:10:00,PB,101,85,BAYEUX,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,14408225","-34,91813421",SR-PB,DEL14/1,UOP00/PB
132822,03/04/18,terça-feira,01:00:00,PB,230,"77,8",RIACHÃO DO POCO,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,2,1,0,0,0,1,0,2,"-7,1869","-35,2871",SR-PB,DEL14/1,UOP02/PB
134109,03/04/18,terça-feira,07:30:00,PB,230,"19,2",JOÃO PESSOA,Falta de Atenção à Condução,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,5,0,1,0,4,0,1,3,"-7,130738","-34,851955",SR-PB,DEL14/1,UOP00/PB
123144,04/04/18,quarta-feira,12:00:00,PB,230,"19,7",JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Múltipla,Curva,Sim,3,0,2,0,1,0,2,3,"-7,1281","-34,8466",SR-PB,DEL14/1,UOP00/PB
130122,05/04/18,quinta-feira,06:50:00,PB,101,82,BAYEUX,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,"-7,1390483","-34,93309021",SR-PB,DEL14/1,UOP00/PB
147752,05/04/18,quinta-feira,06:00:00,PB,230,"32,2",BAYEUX,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Interseção de vias,Sim,2,0,0,1,1,0,1,2,"-7,129857","-34,935577",SR-PB,DEL14/1,UOP00/PB
124003,06/04/18,sexta-feira,20:40:00,PB,230,10,CABEDELO,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,"-7,05681386","-34,85058546",SR-PB,DEL14/1,UOP00/PB
130963,06/04/18,sexta-feira,18:45:00,PB,230,4,CABEDELO,Falta de Atenção à Condução,Colisão transversal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,2,0,0,2,"-7,0004","-34,8284",SR-PB,DEL14/1,UOP00/PB
124295,07/04/18,sábado,14:10:00,PB,101,103,ALHANDRA,Avarias e/ou desgaste excessivo no pneu,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,2,0,0,0,2,1,"-7,3089","-34,9437",SR-PB,DEL14/1,UOP01/PB
124385,07/04/18,sábado,19:40:00,PB,230,13,JOÃO PESSOA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,0,2,1,2,"-7,0772","-34,8494",SR-PB,DEL14/1,UOP00/PB
124404,07/04/18,sábado,19:10:00,PB,230,"31,8",BAYEUX,Velocidade Incompatível,Colisão com objeto estático,Sem Vítimas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,1,0,0,0,0,1,0,1,"-7,144143","-34,918193",SR-PB,DEL14/1,UOP00/PB
124432,07/04/18,sábado,20:00:00,PB,230,"156,9",CAMPINA GRANDE,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-7,2677","-35,9155",SR-PB,DEL14/2,UOP01/PB
130724,07/04/18,sábado,08:00:00,PB,405,"15,6",UIRAÚNA,Defeito na Via,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-6,5758","-38,41251",SR-PB,DEL14/3,UOP03/PB
124658,08/04/18,domingo,13:30:00,PB,101,58,SANTA RITA,Agressão Externa,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-6,9876914","-35,072033",SR-PB,DEL14/1,UOP03/PB
124681,08/04/18,domingo,15:45:00,PB,230,"182,5",POCINHOS,Pista Escorregadia,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Chuva,Simples,Desvio Temporário,Não,1,0,0,0,1,0,0,1,"-7,1584","-36,0837",SR-PB,DEL14/2,UOP02/PB
124748,08/04/18,domingo,19:45:00,PB,230,"248,6",JUAZEIRINHO,Fenômenos da Natureza,Capotamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-7,06429807","-36,63873324",SR-PB,DEL14/2,UOP02/PB
124797,08/04/18,domingo,23:00:00,PB,101,79,SANTA RITA,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,116068","-34,953053",SR-PB,DEL14/1,UOP00/PB
130086,08/04/18,domingo,10:30:00,PB,230,28,JOÃO PESSOA,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Sim,1,0,1,0,0,0,1,1,"-7,1652412","-34,8939836",SR-PB,DEL14/1,UOP00/PB
130808,08/04/18,domingo,16:00:00,PB,104,159,BARRA DE SANTANA,Ingestão de Álcool,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-7,51225794","-35,97473145",SR-PB,DEL14/2,UOP03/PB
132557,08/04/18,domingo,23:50:00,PB,101,70,SANTA RITA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,4,0,2,0,1,1,2,2,"-7,0703","-34,9998",SR-PB,DEL14/1,UOP03/PB
124835,09/04/18,segunda-feira,06:20:00,PB,230,44,SANTA RITA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,0,2,0,0,2,2,"-7,1464734","-34,9832143",SR-PB,DEL14/1,UOP02/PB
125017,09/04/18,segunda-feira,13:06:00,PB,101,23,RIO TINTO,Defeito Mecânico no Veículo,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-6,7025","-35,1168",SR-PB,DEL14/1,UOP03/PB
126774,09/04/18,segunda-feira,14:20:00,PB,230,"58,1",CRUZ DO ESPÍRITO SANTO,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,"-7,2035","-35,1214",SR-PB,DEL14/1,UOP02/PB
126859,09/04/18,segunda-feira,15:30:00,PB,361,"5,1",PATOS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Sim,2,0,0,1,0,1,1,2,"-7,03454","-37,303584",SR-PB,DEL14/3,UOP01/PB
126937,10/04/18,terça-feira,08:05:00,PB,230,"25,3",JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Nublado,Múltipla,Viaduto,Sim,2,0,0,0,2,0,0,2,"-7,16941","-34,874878",SR-PB,DEL14/1,UOP00/PB
126999,10/04/18,terça-feira,13:22:00,PB,230,447,APARECIDA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,6,0,1,1,4,0,2,2,"-6,784","-38,0952",SR-PB,DEL14/3,UOP03/PB
127013,10/04/18,terça-feira,16:10:00,PB,230,"52,8",CRUZ DO ESPÍRITO SANTO,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,1,0,1,2,"-7,20081024","-35,08083701",SR-PB,DEL14/1,UOP02/PB
127051,10/04/18,terça-feira,16:50:00,PB,230,"508,1",CAJAZEIRAS,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-6,890721","-38,58725",SR-PB,DEL14/3,UOP03/PB
127128,11/04/18,quarta-feira,08:20:00,PB,101,90,JOÃO PESSOA,Pista Escorregadia,Tombamento,Com Vítimas Fatais,Pleno dia,Crescente,Chuva,Dupla,Não Informado,Sim,4,2,0,0,1,1,0,2,"-7,1777479","-34,8993435",SR-PB,DEL14/1,UOP01/PB
127158,11/04/18,quarta-feira,13:45:00,PB,230,177,POCINHOS,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Não Informado,Não,1,0,1,0,0,0,1,1,"-7,16964484","-36,03886891",SR-PB,DEL14/2,UOP02/PB
127199,11/04/18,quarta-feira,17:40:00,PB,230,"31,8",BAYEUX,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Dupla,Reta,Não,6,0,3,0,2,1,3,3,"-7,14291266","-34,91925001",SR-PB,DEL14/1,UOP00/PB
127222,11/04/18,quarta-feira,18:50:00,PB,361,"17,9",SANTA TERESINHA,Falta de Atenção à Condução,Colisão frontal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Não Informado,Não,4,0,0,0,4,0,0,2,"-7,0676","-37,411",SR-PB,DEL14/3,UOP01/PB
127242,11/04/18,quarta-feira,18:45:00,PB,101,"89,8",JOÃO PESSOA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,"-7,18107544","-34,90081787",SR-PB,DEL14/1,UOP01/PB
148771,11/04/18,quarta-feira,17:50:00,PB,101,40,MAMANGUAPE,Desobediência às normas de trânsito pelo pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Múltipla,Desvio Temporário,Sim,2,0,2,0,0,0,2,1,"-6,8485","-35,1353",SR-PB,DEL14/1,UOP03/PB
127368,12/04/18,quinta-feira,18:20:00,PB,101,"83,7",BAYEUX,Defeito Mecânico no Veículo,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,"-7,138083","-34,924717",SR-PB,DEL14/1,UOP00/PB
127446,13/04/18,sexta-feira,06:00:00,PB,104,"111,9",LAGOA SECA,Pista Escorregadia,Colisão com objeto estático,Com Vítimas Feridas,Amanhecer,Crescente,Chuva,Simples,Curva,Não,3,0,3,0,0,0,3,1,"-7,14041095","-35,85662842",SR-PB,DEL14/2,UOP04/PB
127489,13/04/18,sexta-feira,11:30:00,PB,230,"46,3",SANTA RITA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,4,0,3,1,0,0,4,1,"-7,16505491","-35,0268656",SR-PB,DEL14/1,UOP02/PB
127496,13/04/18,sexta-feira,09:23:00,PB,230,"137,8",CAMPINA GRANDE,Avarias e/ou desgaste excessivo no pneu,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-7,2409563","-35,8661521",SR-PB,DEL14/2,UOP01/PB
127542,13/04/18,sexta-feira,13:00:00,PB,230,495,CAJAZEIRAS,Defeito Mecânico no Veículo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Não,2,0,2,0,0,0,2,1,"-6,8838","-38,4671",SR-PB,DEL14/3,UOP03/PB
127663,13/04/18,sexta-feira,18:10:00,PB,101,"120,7",CAAPORA,Condutor Dormindo,Colisão com objeto estático,Sem Vítimas,Plena Noite,Decrescente,Nublado,Múltipla,Curva,Não,1,0,0,0,1,0,0,1,"-7,4377837","-34,97672439",SR-PB,DEL14/1,UOP01/PB
131206,13/04/18,sexta-feira,18:50:00,PB,101,"89,8",JOÃO PESSOA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Sem Vítimas,Plena Noite,Crescente,Nublado,Dupla,Não Informado,Sim,3,0,0,0,3,0,0,2,"-7,17802573","-34,89988983",SR-PB,DEL14/1,UOP01/PB
131545,13/04/18,sexta-feira,14:25:00,PB,101,"99,8",CONDE,Velocidade Incompatível,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Nublado,Dupla,Não Informado,Não,1,0,0,0,1,0,0,1,"-7,260895","-34,93599",SR-PB,DEL14/1,UOP01/PB
133010,13/04/18,sexta-feira,04:15:00,PB,230,"175,3",CAMPINA GRANDE,Falta de Atenção à Condução,Colisão com objeto estático,Sem Vítimas,Amanhecer,Decrescente,Chuva,Simples,Não Informado,Não,1,0,0,0,1,0,0,1,"-7,17646","-36,02752",SR-PB,DEL14/2,UOP02/PB
146960,13/04/18,sexta-feira,15:00:00,PB,230,"343,5",PATOS,Defeito Mecânico no Veículo,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Reta,Não,2,0,0,0,1,1,0,1,"-6,982073","-37,334173",SR-PB,DEL14/3,UOP01/PB
146962,13/04/18,sexta-feira,09:35:00,PB,101,"49,4",CAPIM,Avarias e/ou desgaste excessivo no pneu,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,1,0,0,1,0,0,1,1,"-6,9239","-35,1075",SR-PB,DEL14/1,UOP03/PB
127714,14/04/18,sábado,06:20:00,PB,230,"18,8",JOÃO PESSOA,Ingestão de Álcool,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Curva,Sim,2,0,1,1,0,0,2,1,"-7,128878","-34,848114",SR-PB,DEL14/1,UOP00/PB
127734,14/04/18,sábado,07:50:00,PB,230,"513,8",CAJAZEIRAS,Ingestão de Álcool,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-6,8861","-38,6152",SR-PB,DEL14/3,UOP03/PB
127782,14/04/18,sábado,12:20:00,PB,361,1,PATOS,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Sim,3,0,3,0,0,0,3,2,"-7,018599","-37,26078",SR-PB,DEL14/3,UOP01/PB
127922,14/04/18,sábado,23:45:00,PB,230,15,CABEDELO,Pista Escorregadia,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Não Informado,Não,1,0,1,0,0,0,1,1,"-7,09810131","-34,84798372",SR-PB,DEL14/1,UOP00/PB
130782,14/04/18,sábado,08:20:00,PB,230,"23,5",JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Não Informado,Sim,5,0,1,0,4,0,1,4,"-7,16529975","-34,86260176",SR-PB,DEL14/1,UOP00/PB
133901,14/04/18,sábado,22:10:00,PB,101,116,ALHANDRA,Pista Escorregadia,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Chuva,Dupla,Não Informado,Não,1,0,0,0,0,1,0,1,"-7,42535272","-34,964118",SR-PB,DEL14/1,UOP01/PB
128045,15/04/18,domingo,13:25:00,PB,230,66,SÃO MIGUEL DE TAIPU,Fenômenos da Natureza,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Não Informado,Não,3,0,2,0,1,0,2,1,"-7,185026","-35,19791",SR-PB,DEL14/1,UOP02/PB
128085,15/04/18,domingo,14:20:00,PB,230,"127,7",CAMPINA GRANDE,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,261562","-35,712012",SR-PB,DEL14/2,UOP01/PB
128186,15/04/18,domingo,19:50:00,PB,230,"158,1",CAMPINA GRANDE,Animais na Pista,Atropelamento de Animal,Com Vítimas Fatais,Plena Noite,Decrescente,Chuva,Simples,Reta,Sim,1,1,0,0,0,0,0,1,"-7,25988","-35,92473",SR-PB,DEL14/2,UOP01/PB
131398,15/04/18,domingo,18:00:00,PB,230,"367,3",MALTA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Sim,3,0,1,1,1,0,2,2,"-6,90465665","-37,52452254",SR-PB,DEL14/3,UOP02/PB
132987,15/04/18,domingo,23:35:00,PB,230,"70,1",SOBRADO,Animais na Pista,Atropelamento de Animal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Não Informado,Sim,1,0,0,0,1,0,0,1,"-7,19193288","-35,22709787",SR-PB,DEL14/1,UOP02/PB
128232,16/04/18,segunda-feira,07:10:00,PB,230,25,JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Múltipla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,1707","-34,8684",SR-PB,DEL14/1,UOP00/PB
128245,16/04/18,segunda-feira,07:50:00,PB,101,"122,6",CAAPORA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Não Informado,Não,1,0,1,0,0,0,1,1,"-7,4681","-34,9768",SR-PB,DEL14/1,UOP01/PB
146977,17/04/18,terça-feira,21:10:00,PB,101,"120,5",CAAPORA,Não guardar distância de segurança,Engavetamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Não Informado,Não,5,0,2,0,1,2,2,3,"-7,438087","-34,976832",SR-PB,DEL14/1,UOP01/PB
146978,17/04/18,terça-feira,14:30:00,PB,230,37,SANTA RITA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,4,0,2,0,1,1,2,3,"-7,1401442","-34,9748874",SR-PB,DEL14/1,UOP00/PB
