id,data_inversa,dia_semana,horário,uf,br,km,município,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veículos,latitude,longitude,regional,delegacia,uop
210788,20/05/19,segunda-feira,17:10:00,PB,104,"115,5",LAGOA SECA,Não guardar distância de segurança,Engavetamento,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Não Informado,Sim,5,0,3,0,1,1,3,3,"-7,190307","-35,86737",SR-PB,DEL14/2,UOP04/PB
210829,20/05/19,segunda-feira,21:20:00,PB,104,198,ALCANTIL,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,2,0,2,0,0,0,2,1,"-7,775838","-36,10264",SR-PB,DEL14/2,UOP03/PB
210928,21/05/19,terça-feira,17:30:00,PB,104,"106,2",SÃO SEBASTIÃO DE LAGOA DE  ROCA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Simples,Não Informado,Sim,3,0,1,0,1,1,1,2,"-7,095698","-35,86106",SR-PB,DEL14/2,UOP04/PB
210993,21/05/19,terça-feira,21:15:00,PB,230,12,CABEDELO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,3,0,1,0,2,0,1,2,"-7,068","-34,85",SR-PB,DEL14/1,UOP01/PB
211076,22/05/19,quarta-feira,10:00:00,PB,230,"254,5",JUNCO DO SERIDO,Defeito Mecânico no Veículo,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,"-7,0324","-36,6652",SR-PB,DEL14/3,UOP01/PB
211198,23/05/19,quinta-feira,07:20:00,PB,230,16,JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,1039","-34,8458",SR-PB,DEL14/1,UOP01/PB
211252,23/05/19,quinta-feira,14:15:00,PB,230,"18,1",JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,1198","-34,8453",SR-PB,DEL14/1,UOP01/PB
211331,23/05/19,quinta-feira,18:20:00,PB,230,"170,3",CAMPINA GRANDE,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,Sim,4,0,2,0,1,1,2,2,"-7,1806","-35,9873",SR-PB,DEL14/2,UOP02/PB
211332,23/05/19,quinta-feira,19:45:00,PB,101,125,CAAPORA,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Desvio Temporário,Não,2,0,1,1,0,0,2,1,"-7,476168","-34,97864",SR-PB,DEL14/1,UOP01/PB
211347,23/05/19,quinta-feira,18:00:00,PB,230,"464,7",SOUSA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,2,0,0,2,2,"-6,781079","-38,25232",SR-PB,DEL14/3,UOP03/PB
211366,24/05/19,sexta-feira,04:20:00,PB,230,"416,7",POMBAL,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Não Informado,Não,6,0,0,1,5,0,1,2,"-6,716068","-37,83508",SR-PB,DEL14/3,UOP02/PB
211418,24/05/19,sexta-feira,05:55:00,PB,230,25,JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,1707","-34,8684",SR-PB,DEL14/1,UOP01/PB
211470,24/05/19,sexta-feira,15:45:00,PB,230,124,RIACHÃO DO BACAMARTE,Velocidade Incompatível,Colisão com objeto estático,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Não Informado,Não,1,0,0,0,1,0,0,1,"-7,2465","-35,6751",SR-PB,DEL14/2,UOP01/PB
211553,24/05/19,sexta-feira,20:00:00,PB,230,"36,1",SANTA RITA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,4,0,2,1,1,0,3,2,"-7,1246","-34,9473",SR-PB,DEL14/1,UOP02/PB
214033,24/05/19,sexta-feira,23:00:00,PB,230,"15,5",JOÃO PESSOA,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Não Informado,Sim,2,0,1,0,1,0,1,2,"-7,093","-34,8482",SR-PB,DEL14/1,UOP01/PB
211692,25/05/19,sábado,18:25:00,PB,101,"81,4",BAYEUX,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,125086","-34,94513",SR-PB,DEL14/1,UOP03/PB
211749,25/05/19,sábado,23:20:00,PB,101,"88,8",JOÃO PESSOA,Ingestão de álcool,Colisão com objeto estático,Sem Vítimas,Plena Noite,Crescente,Chuva,Dupla,Reta,Sim,2,0,0,0,0,2,0,2,"-7,170047","-34,89726",SR-PB,DEL14/1,UOP01/PB
237741,25/05/19,sábado,20:30:00,PB,101,"88,9",JOÃO PESSOA,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Sim,6,0,1,1,4,0,2,2,"-7,171069","-34,89765",SR-PB,DEL14/1,UOP01/PB
211915,26/05/19,domingo,19:40:00,PB,101,"93,9",CONDE,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,2,0,0,0,2,0,0,2,"-7,205825","-34,90879",SR-PB,DEL14/1,UOP01/PB
216319,26/05/19,domingo,02:20:00,PB,230,25,JOÃO PESSOA,Velocidade Incompatível,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Múltipla,Viaduto,Sim,1,0,1,0,0,0,1,1,"-7,169138","-34,87508",SR-PB,DEL14/1,UOP01/PB
212015,27/05/19,segunda-feira,09:40:00,PB,230,"123,2",RIACHÃO DO BACAMARTE,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,255222","-35,67274",SR-PB,DEL14/2,UOP01/PB
212016,27/05/19,segunda-feira,10:00:00,PB,230,"108,1",INGÁ,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,203","-35,5483",SR-PB,DEL14/1,UOP02/PB
212024,27/05/19,segunda-feira,11:10:00,PB,230,"5,7",CABEDELO,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,2,"-7,01","-34,8312",SR-PB,DEL14/1,UOP01/PB
212048,27/05/19,segunda-feira,09:35:00,PB,230,"137,1",CAMPINA GRANDE,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-7,2766","-35,7739",SR-PB,DEL14/2,UOP01/PB
212089,27/05/19,segunda-feira,18:20:00,PB,230,"191,7",POCINHOS,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,1,1,0,2,2,"-7,1331","-36,1616",SR-PB,DEL14/2,UOP02/PB
212155,28/05/19,terça-feira,07:20:00,PB,101,"90,1",JOÃO PESSOA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Retorno Regulamentado,Sim,3,0,0,1,1,1,1,2,"-7,18122","-34,90083",SR-PB,DEL14/1,UOP01/PB
212302,28/05/19,terça-feira,22:15:00,PB,230,152,CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,0,1,1,2,"-7,2688","-35,8837",SR-PB,DEL14/2,UOP01/PB
212335,29/05/19,quarta-feira,07:10:00,PB,101,"88,9",JOÃO PESSOA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Retorno Regulamentado,Sim,2,0,0,1,1,0,1,2,"-7,181224","-34,90096",SR-PB,DEL14/1,UOP01/PB
212351,29/05/19,quarta-feira,09:30:00,PB,230,23,JOÃO PESSOA,Desobediência Às normas de trânsito pelo pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,2,1,0,0,3,1,"-7,168131","-34,86434",SR-PB,DEL14/1,UOP01/PB
212385,29/05/19,quarta-feira,13:22:00,PB,230,"463,3",SOUSA,Desobediência às normas de trânsito pelo condutor,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,0,1,1,2,"-6,775421","-38,1974",SR-PB,DEL14/3,UOP03/PB
212391,29/05/19,quarta-feira,13:50:00,PB,230,"160,6",CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Não Informado,Não,4,0,4,0,0,0,4,2,"-7,2436","-35,9375",SR-PB,DEL14/2,UOP01/PB
212419,29/05/19,quarta-feira,17:10:00,PB,427,"35,7",POMBAL,Ultrapassagem Indevida,Colisão com objeto estático,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Não,2,0,2,0,0,0,2,1,"-6,759031","-37,77258",SR-PB,DEL14/3,UOP02/PB
212469,30/05/19,quinta-feira,04:00:00,PB,230,"17,8",JOÃO PESSOA,Ingestão de álcool,Colisão com objeto estático,Sem Vítimas,Amanhecer,Crescente,Chuva,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,"-7,1121","-34,8426",SR-PB,DEL14/1,UOP01/PB
212481,30/05/19,quinta-feira,06:50:00,PB,101,"122,1",CAAPORA,Falta de Atenção à Condução,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-7,450382","-34,97994",SR-PB,DEL14/1,UOP01/PB
212512,30/05/19,quinta-feira,09:35:00,PB,230,28,JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,1651","-34,8941",SR-PB,DEL14/1,UOP01/PB
212709,31/05/19,sexta-feira,13:00:00,PB,230,27,JOÃO PESSOA,Pista Escorregadia,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-7,165716","-34,89445",SR-PB,DEL14/1,UOP01/PB
212742,31/05/19,sexta-feira,16:00:00,PB,230,"154,8",CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Não Informado,Não,3,0,1,0,0,2,1,2,"-7,2777","-35,8985",SR-PB,DEL14/2,UOP01/PB
212761,31/05/19,sexta-feira,18:10:00,PB,230,"35,9",SANTA RITA,Desobediência às normas de trânsito pelo condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Não Informado,Sim,3,0,1,1,0,1,2,2,"-7,123735","-34,94607",SR-PB,DEL14/1,UOP02/PB
212825,31/05/19,sexta-feira,22:49:00,PB,230,"168,3",CAMPINA GRANDE,Ingestão de Substâncias Psicoativas,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Chuva,Simples,Reta,Não,6,1,2,2,1,0,4,3,"-7,188","-35,9687",SR-PB,DEL14/2,UOP02/PB
212836,31/05/19,sexta-feira,23:10:00,PB,230,"0,1",PATOS,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Interseção de vias,Não,3,0,1,1,1,0,2,2,"-7,006626","-37,29877",SR-PB,DEL14/3,UOP01/PB
212839,31/05/19,sexta-feira,22:30:00,PB,230,273,SANTA LUZIA,Velocidade Incompatível,Colisão frontal,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,3,1,1,1,0,0,2,2,"-6,9599","-36,8078",SR-PB,DEL14/3,UOP01/PB
212893,01/06/19,sábado,08:10:00,PB,230,"155,2",CAMPINA GRANDE,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,0,1,1,2,"-7,2748","-35,9058",SR-PB,DEL14/2,UOP01/PB
212914,01/06/19,sábado,10:30:00,PB,101,51,SANTA RITA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Não,6,0,4,1,1,0,5,2,"-6,930354","-35,10377",SR-PB,DEL14/1,UOP03/PB
212915,01/06/19,sábado,11:45:00,PB,230,15,JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Não Informado,Sim,2,0,1,0,1,0,1,2,"-7,093","-34,8482",SR-PB,DEL14/1,UOP01/PB
212920,01/06/19,sábado,12:00:00,PB,230,"29,9",JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-7,1622","-34,9031",SR-PB,DEL14/1,UOP01/PB
212973,01/06/19,sábado,17:30:00,PB,230,"11,6",CABEDELO,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,068837","-34,84995",SR-PB,DEL14/1,UOP01/PB
213177,01/06/19,sábado,22:00:00,PB,412,"82,6",SERRA BRANCA,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Crescente,Ignorado,Simples,Reta,Não,1,1,0,0,0,0,0,1,"-7,5193","-36,70988",SR-PB,DEL14/2,UOP02/PB
215121,01/06/19,sábado,14:50:00,PB,104,110,LAGOA SECA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-7,128448","-35,86085",SR-PB,DEL14/2,UOP04/PB
213161,02/06/19,domingo,13:00:00,PB,230,403,POMBAL,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,1,0,0,0,0,0,1,"-6,8002","-37,7771",SR-PB,DEL14/3,UOP02/PB
213185,02/06/19,domingo,16:00:00,PB,230,"12,4",CABEDELO,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,1,0,0,2,0,0,2,"-7,068","-34,85",SR-PB,DEL14/1,UOP01/PB
213221,02/06/19,domingo,18:00:00,PB,101,"52,3",SANTA RITA,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Dupla,Não Informado,Não,3,1,0,0,2,0,0,2,"-6,941985","-35,09725",SR-PB,DEL14/1,UOP03/PB
219619,02/06/19,domingo,03:50:00,PB,230,"171,2",CAMPINA GRANDE,Ingestão de álcool,Colisão lateral,Sem Vítimas,Plena Noite,Crescente,Nublado,Simples,Não Informado,Sim,3,0,0,0,3,0,0,2,"-7,18","-35,9938",SR-PB,DEL14/2,UOP02/PB
213298,03/06/19,segunda-feira,05:40:00,PB,230,"72,9",SOBRADO,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,1907","-35,2418",SR-PB,DEL14/1,UOP02/PB
213316,03/06/19,segunda-feira,06:50:00,PB,230,25,JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Não Informado,Sim,3,0,1,0,2,0,1,2,"-7,1707","-34,8684",SR-PB,DEL14/1,UOP01/PB
213399,03/06/19,segunda-feira,13:30:00,PB,230,137,CAMPINA GRANDE,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-7,276085","-35,78185",SR-PB,DEL14/2,UOP01/PB
213478,03/06/19,segunda-feira,19:40:00,PB,230,351,PATOS,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,1,0,0,1,0,0,1,1,"-6,9485","-37,398",SR-PB,DEL14/3,UOP01/PB
213537,04/06/19,terça-feira,08:40:00,PB,230,"23,9",JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,4,0,1,0,2,1,1,3,"-7,1562","-34,8574",SR-PB,DEL14/1,UOP01/PB
213556,04/06/19,terça-feira,11:30:00,PB,361,"3,8",PATOS,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,0,1,1,2,"-7,029921","-37,28508",SR-PB,DEL14/3,UOP01/PB
213706,05/06/19,quarta-feira,07:00:00,PB,101,"121,7",CAAPORA,Defeito Mecânico no Veículo,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-7,44161","-34,978",SR-PB,DEL14/1,UOP01/PB
213708,05/06/19,quarta-feira,08:10:00,PB,101,"121,9",CAAPORA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,3,0,1,0,2,0,1,2,"-7,44161","-34,978",SR-PB,DEL14/1,UOP01/PB
213801,05/06/19,quarta-feira,18:30:00,PB,230,469,SOUSA,Ingestão de álcool,Engavetamento,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,4,0,0,0,4,0,0,3,"-6,7839","-38,2775",SR-PB,DEL14/3,UOP03/PB
213844,06/06/19,quinta-feira,01:50:00,PB,230,371,CONDADO,Animais na Pista,Atropelamento de Animal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,1,0,0,0,0,0,1,"-6,9091","-37,5586",SR-PB,DEL14/3,UOP02/PB
213905,06/06/19,quinta-feira,10:50:00,PB,101,"88,9",JOÃO PESSOA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Rotatória,Não,3,0,0,2,1,0,2,2,"-7,181182","-34,90069",SR-PB,DEL14/1,UOP01/PB
214090,07/06/19,sexta-feira,08:15:00,PB,230,"160,6",CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Não Informado,Sim,2,0,1,0,1,0,1,2,"-7,2436","-35,9375",SR-PB,DEL14/2,UOP01/PB
214159,07/06/19,sexta-feira,15:50:00,PB,230,29,JOÃO PESSOA,Não guardar distância de segurança,Colisão lateral,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,4,1,1,0,2,0,1,3,"-7,1622","-34,9031",SR-PB,DEL14/1,UOP01/PB
214315,07/06/19,sexta-feira,04:00:00,PB,230,"109,1",INGÁ,Animais na Pista,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,2026","-35,5573",SR-PB,DEL14/1,UOP02/PB
214280,08/06/19,sábado,01:15:00,PB,230,"152,9",CAMPINA GRANDE,Ingestão de álcool,Capotamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,3,0,3,0,0,0,3,1,"-7,2688","-35,8837",SR-PB,DEL14/2,UOP01/PB
214289,08/06/19,sábado,05:20:00,PB,230,369,MALTA,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-6,906105","-37,53616",SR-PB,DEL14/3,UOP02/PB
214324,08/06/19,sábado,09:25:00,PB,230,12,CABEDELO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,068","-34,85",SR-PB,DEL14/1,UOP01/PB
214329,08/06/19,sábado,09:45:00,PB,101,"84,5",BAYEUX,Desobediência às normas de trânsito pelo condutor,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Sim,1,0,0,0,0,1,0,1,"-7,147583","-34,91385",SR-PB,DEL14/1,UOP01/PB
214330,08/06/19,sábado,09:55:00,PB,101,"85,2",JOÃO PESSOA,Animais na Pista,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Sim,2,0,2,0,0,0,2,1,"-7,150959","-34,9098",SR-PB,DEL14/1,UOP01/PB
214367,08/06/19,sábado,13:15:00,PB,230,"4,2",CABEDELO,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3,0,2,0,1,0,2,2,"-7,0004","-34,8284",SR-PB,DEL14/1,UOP01/PB
214402,08/06/19,sábado,16:35:00,PB,230,"159,6",CAMPINA GRANDE,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3,0,1,0,2,0,1,2,"-7,252","-35,9334",SR-PB,DEL14/2,UOP01/PB
214430,08/06/19,sábado,19:00:00,PB,230,89,GURINHÉM,Ingestão de álcool,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-7,173039","-35,39361",SR-PB,DEL14/1,UOP02/PB
214436,08/06/19,sábado,19:45:00,PB,230,5,CABEDELO,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Retorno Regulamentado,Sim,3,0,2,0,1,0,2,2,"-7,011793","-34,83178",SR-PB,DEL14/1,UOP01/PB
214512,09/06/19,domingo,03:15:00,PB,230,"27,8",JOÃO PESSOA,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,1677","-34,8855",SR-PB,DEL14/1,UOP01/PB
214578,09/06/19,domingo,11:40:00,PB,104,"161,5",BARRA DE SANTANA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-7,52428","-35,99274",SR-PB,DEL14/2,UOP03/PB
214585,09/06/19,domingo,13:00:00,PB,101,"72,2",SANTA RITA,Ingestão de álcool,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,4,0,2,1,0,1,3,1,"-7,061844","-34,85086",SR-PB,DEL14/1,UOP03/PB
214726,09/06/19,domingo,22:30:00,PB,230,"231,9",JUAZEIRINHO,Ingestão de álcool,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-7,0343","-36,4926",SR-PB,DEL14/2,UOP02/PB
214731,09/06/19,domingo,21:50:00,PB,230,"44,4",SANTA RITA,Sinalização da via insuficiente ou inadequada,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,1,0,0,0,0,1,0,1,"-7,1531","-35,0102",SR-PB,DEL14/1,UOP02/PB
214732,09/06/19,domingo,23:45:00,PB,230,"93,4",GURINHÉM,Defeito Mecânico no Veículo,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-7,1777","-35,4181",SR-PB,DEL14/1,UOP02/PB
214806,10/06/19,segunda-feira,07:30:00,PB,230,"81,9",CALDAS BRANDÃO,Falta de Atenção à Condução,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-7,1727","-35,3284",SR-PB,DEL14/1,UOP02/PB
214816,10/06/19,segunda-feira,10:15:00,PB,230,"12,8",CABEDELO,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,068","-34,85",SR-PB,DEL14/1,UOP01/PB
214821,10/06/19,segunda-feira,10:50:00,PB,230,33,BAYEUX,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,"-7,1366","-34,9264",SR-PB,DEL14/1,UOP01/PB
214849,10/06/19,segunda-feira,11:40:00,PB,230,472,SOUSA,Defeito Mecânico no Veículo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,1,0,0,2,1,"-6,7994","-38,2987",SR-PB,DEL14/3,UOP03/PB
214904,10/06/19,segunda-feira,17:55:00,PB,230,314,SÃO MAMEDE,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,"-6,9412","-37,1016",SR-PB,DEL14/3,UOP01/PB
214951,10/06/19,segunda-feira,17:20:00,PB,116,"4,9",CACHOEIRA DOS INDIOS,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,2,"-6,9313","-38,72531",SR-CE,DEL16/5,UOP03/CE
214987,11/06/19,terça-feira,09:15:00,PB,101,"86,4",JOÃO PESSOA,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Retorno Regulamentado,Sim,2,0,1,0,0,1,1,2,"-7,15119","-34,91012",SR-PB,DEL14/1,UOP01/PB
215036,11/06/19,terça-feira,11:00:00,PB,110,"92,1",PATOS,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-7,012044","-37,28814",SR-PB,DEL14/3,UOP01/PB
